place_id,best_name,name_source,best_phone,phone_source,best_address,address_source,best_website,website_source,best_categories,categories_source,best_source
08f2baa449036a0a03401274610ccf4b,Pharmaprix,microsoft,"[""+15147698566""]",meta,"[{""freeform"": ""5987 Rue de Verdun"", ""locality"": ""Montr\u00e9al"", ""postcode"": ""H4H 1M6"", ""region"": ""QC"", ""country"": ""CA""}]",meta,"[""http://www1.pharmaprix.ca/fr/Home.aspx?lang=fr""]",meta,"{""primary"": ""pharmacy"", ""alternate"": [""cosmetic_and_beauty_supplies""]}",meta,meta
08f2baa4a38803b4030fff24e83b9e53,Industria Pizzeria,meta,"[""+14504204242""]",meta,"[{""freeform"": ""1323 Boulevard Mich\u00e8le-Bohec"", ""locality"": ""Blainville"", ""postcode"": ""J7C 0P8"", ""region"": ""QC"", ""country"": ""CA""}]",meta,"[""https://industriapizzeria.com/?rid=4840""]",meta,"{""primary"": ""pizza_restaurant"", ""alternate"": [""italian_restaurant"", ""restaurant""]}",meta,meta
08f2bac56ac36a63033821729e93f73e,Restaurant Normandin St-Anselme,meta,"[""+14188859601""]",meta,"[{""freeform"": ""679 Route B\u00e9gin"", ""locality"": ""St-Anselme"", ""postcode"": ""G0R 2N0"", ""region"": ""QC"", ""country"": ""CA""}]",meta,"[""http://www.restaurantnormandin.com/fr/restaurants/quebec/11-quebec/""]",meta,"{""primary"": ""restaurant"", ""alternate"": [""pizza_restaurant"", ""gastropub""]}",meta,meta
08f2c105989812300338cadcd42c35ca,istanbul kıds erbil hewler,foursquare,[null],microsoft,"[{""country"": ""IQ""}]",microsoft,[null],microsoft,"{""primary"": ""Retail > Baby Store"", ""alternate"": []}",foursquare,microsoft
08f2c22cd2b09d2c03830794325f0921,Charlie Chaplin Coffee,foursquare,[null],microsoft,"[{""freeform"": ""Terminal Dada\u015f Caddesi 1"", ""locality"": ""Yakutiye"", ""postcode"": ""25050"", ""country"": ""TR""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Cafe, Coffee, and Tea House > Caf\u00e9"", ""alternate"": []}",foursquare,microsoft
08f2d03c6dd16d6303924a43a7507eb1,Özel Özlem Özel Eğitim Ve Rehabilitasyon Merkezi,meta,"[""+103626471291""]",meta,"[{""country"": ""TR""}]",microsoft,[null],microsoft,"{""primary"": ""school"", ""alternate"": [""college_university"", ""education""]}",meta,meta
08f2d1032418c25803ba88528702a04c,Uluer Genç Yaşam Merkezi Kuaför,foursquare,"[""+105469312255""]",meta,"[{""country"": ""TR""}]",microsoft,"[""http://www.uluerapart.com/""]",meta,"{""primary"": ""Business and Professional Services > Health and Beauty Service"", ""alternate"": []}",foursquare,foursquare
08f2e1a694d262c003bb7b0266c82320,コインランドリーハナコ,foursquare,"[""+81166348244""]",meta,"[{""freeform"": ""\u5317\u6d77\u9053\u65ed\u5ddd\u5e02\u8c4a\u5ca1\uff15\u6761\uff17\u4e01\u76ee\uff11\u2212\uff15\uff15"", ""locality"": ""\u65ed\u5ddd\u5e02"", ""postcode"": ""078-8235"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""laundromat"", ""alternate"": [""home_cleaning"", ""cafe""]}",meta,meta
08f2e1b09352eb62034ea96997adb92d,ガスト 札幌手稲店,foursquare,"[""+81116882766""]",meta,"[{""freeform"": ""\u5317\u6d77\u9053\u672d\u5e4c\u5e02\u624b\u7a32\u533a\u524d\u7530\uff14\u6761\uff11\uff11\u4e01\u76ee\uff11\u2212\uff13\uff11"", ""locality"": ""\u672d\u5e4c\u5e02\u624b\u7a32\u533a"", ""postcode"": ""006-0814"", ""country"": ""JP""}]",meta,"[""https://store-info.skylark.co.jp/skylark/map/017739""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Family Restaurant"", ""alternate"": []}",foursquare,meta
08f2e1b56394ed8203a480a483283ee5,すき家,microsoft,"[""+81120498007""]",meta,"[{""freeform"": ""\u5317\u6d77\u9053\u672d\u5e4c\u5e02\u767d\u77f3\u533a\u5317\u90f7\uff13\u6761\uff18\u4e01\u76ee\uff11\u2212\uff11"", ""locality"": ""\u672d\u5e4c\u5e02\u767d\u77f3\u533a"", ""postcode"": ""003-0833"", ""country"": ""JP""}]",meta,"[""http://www.sukiya.jp/""]",meta,"{""primary"": ""japanese_restaurant"", ""alternate"": [""restaurant"", ""diner""]}",meta,meta
08f2e1b56b8c590103028a77f567edd4,大通公園メンタルクリニック,foursquare,"[""+81112332525""]",meta,"[{""freeform"": ""\u4e2d\u592e\u533a\u5927\u901a\u897f5\u4e01\u76ee"", ""postcode"": ""060-0042"", ""country"": ""JP""}]",meta,"[""http://hotto-station.com/""]",meta,"{""primary"": ""Health and Medicine > Mental Health Service > Mental Health Clinic"", ""alternate"": []}",foursquare,meta
08f2e1b56b94512d03f5193dc7c7a7a0,個室としゃぶしゃぶ食べ放題金しゃぶ 札幌すすきの店,foursquare,"[""+81115200017""]",meta,"[{""freeform"": ""\u4e2d\u592e\u533a\u53575\u6761\u897f5\u4e01\u76ee13-1"", ""postcode"": ""064-0805"", ""country"": ""JP""}]",meta,"[""https://andmowa386.owst.jp/""]",meta,"{""primary"": ""sushi_restaurant"", ""alternate"": [""japanese_restaurant"", ""diner""]}",meta,meta
08f2e1b56bc730c0037fa9ddb6dceb03,船員保険 北海道健康管理センター,foursquare,"[""+81112181655""]",meta,"[{""freeform"": ""\u4e2d\u592e\u533a\u53172\u6761\u897f1\u4e01\u76ee1"", ""postcode"": ""060-0002"", ""country"": ""JP""}]",meta,"[""http://www.sempos.or.jp/kk/hokkaido/""]",meta,"{""primary"": ""hospital"", ""alternate"": [""health_and_medical"", ""internal_medicine""]}",meta,meta
08f2e1bb53003ceb0382c5dc1162d7a5,ビジネスホテルキャッスル,foursquare,"[""+81142230286""]",meta,"[{""freeform"": ""\u5c71\u4e0b\u753a147"", ""postcode"": ""052-0032"", ""country"": ""JP""}]",meta,"[""http://0286.biz/""]",meta,"{""primary"": ""Travel and Transportation > Lodging > Bed and Breakfast"", ""alternate"": []}",foursquare,meta
08f2e1bb53cd504403234c70bf5394f2,ヤマト運輸 伊達センター,foursquare,"[""+81570200000""]",meta,"[{""freeform"": ""\u672b\u6c38\u753a9-14"", ""locality"": ""Date-shi"", ""postcode"": ""052-0021"", ""region"": ""01"", ""country"": ""JP""}]",meta,"[""http://www.e-map.ne.jp/p/yamato01/shop_dtl.htm?p_f1=1&kid=003120&utm_source=Yext&utm_medium=Yext&utm_campaign=Listings""]",meta,"{""primary"": ""Business and Professional Services > Shipping, Freight, and Material Transportation Service"", ""alternate"": []}",foursquare,meta
08f2e2952015454003e72b72f40a13db,ローソン いわき下好間店,foursquare,"[""+81246360151""]",meta,"[{""freeform"": ""\u798f\u5cf6\u770c\u3044\u308f\u304d\u5e02\u597d\u9593\u753a\u4e0b\u597d\u9593\u4e00\u753a\u576a\uff11\uff12\uff13\u2212\uff11"", ""locality"": ""\u3044\u308f\u304d\u5e02"", ""country"": ""JP""}]",meta,"[""http://lawson.jp/en/""]",meta,"{""primary"": ""convenience_store"", ""alternate"": [""retail"", ""bar""]}",meta,meta
08f2e29c8c36620003aa01f0f85c372b,かっぱ寿司 いわき鹿島店,meta,"[""+81246760676""]",meta,"[{""freeform"": ""\u798f\u5cf6\u770c\u3044\u308f\u304d\u5e02\u9e7f\u5cf6\u753a\u4e45\u4fdd\uff12\u4e01\u76ee\uff11\u2212\uff13"", ""locality"": ""\u3044\u308f\u304d\u5e02"", ""postcode"": ""971-8144"", ""country"": ""JP""}]",meta,"[""http://www.kappa-create.co.jp""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Sushi Restaurant"", ""alternate"": []}",foursquare,meta
08f2e2b4425b4319038bddb1c30b7b38,なかすっ娘 仙台一番町店,foursquare,"[""+81227165705""]",meta,"[{""freeform"": ""\u9752\u8449\u533a\u4e00\u756a\u753a4\u4e01\u76ee3-28"", ""postcode"": ""980-0811"", ""country"": ""JP""}]",meta,"[""http://www.aix-group.co.jp/food""]",meta,"{""primary"": ""Dining and Drinking > Bar > Sake Bar"", ""alternate"": []}",foursquare,meta
08f2e2b64130c448034229ed167cb076,花とお茶　ときいろ,foursquare,"[""+818054511627""]",meta,"[{""freeform"": ""\u5c71\u5f62\u770c\u5c71\u5f62\u5e02\u4e03\u65e5\u753a\uff12\u4e01\u76ee\uff14\u2212\uff18"", ""locality"": ""\u5c71\u5f62\u5e02"", ""postcode"": ""990-0042"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Cafe, Coffee, and Tea House > Caf\u00e9"", ""alternate"": []}",foursquare,foursquare
08f2e60113b58a10030d10e67f7b9ea2,カレット洋菓子店 矢田店,foursquare,"[""+81569421487""]",meta,"[{""freeform"": ""\u611b\u77e5\u770c\u5e38\u6ed1\u5e02\u77e2\u7530\u57a3\u51fa\u53e3\uff14\uff16\u2212\uff11"", ""locality"": ""\u5e38\u6ed1\u5e02"", ""country"": ""JP""}]",meta,"[""http://www.carette.co.jp/""]",meta,"{""primary"": ""Dining and Drinking > Cafe, Coffee, and Tea House > Caf\u00e9"", ""alternate"": [""Dining and Drinking > Dessert Shop > Pastry Shop""]}",foursquare,meta
08f2e6024254da0a037707df1ac64edf,ライトオン 滋賀水口店,foursquare,"[""+81748630686""]",meta,"[{""freeform"": ""\u6c34\u53e3\u753a\u6cc9686"", ""postcode"": ""528-0056"", ""country"": ""JP""}]",meta,"[""https://stores.right-on.co.jp/0182""]",meta,"{""primary"": ""Retail > Fashion Retail > Clothing Store"", ""alternate"": []}",foursquare,meta
08f2e6045d4cad5803116b100d18a53d,とり屋鈴木,foursquare,"[""+81586858658""]",meta,"[{""freeform"": ""\u611b\u77e5\u770c\u4e00\u5bae\u5e02\u958b\u660e\u65b0\u7530\u90f7\uff13\uff12\u2212\uff14"", ""locality"": ""\u4e00\u5bae\u5e02"", ""country"": ""JP""}]",meta,"[""http://www.yakitorisuzuki.com/""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > Wings Joint"", ""alternate"": [""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant""]}",foursquare,meta
08f2e6047266cd4003f8c1fe11a7b562,ローソン 千秋店,foursquare,"[""+81586778488""]",meta,"[{""freeform"": ""\u611b\u77e5\u770c\u4e00\u5bae\u5e02\u5343\u79cb\u753a\u4f50\u91ce\u5de5\u9ad8\u524d\uff14\uff10"", ""locality"": ""\u4e00\u5bae\u5e02"", ""country"": ""JP""}]",meta,"[""http://lawson.jp/en/""]",meta,"{""primary"": ""convenience_store"", ""alternate"": [""shopping"", ""retail""]}",meta,meta
08f2e60540ad52740344132b1f92af84,スナック ほしや,foursquare,"[""+817083800448""]",meta,"[{""freeform"": ""\u4e2d\u533a\u68044-12-20 \u6804\u30b9\u30c8\u30fc\u30f3\u30d3\u30eb6B"", ""locality"": ""Nagoya-shi"", ""postcode"": ""4600008"", ""region"": ""23"", ""country"": ""JP""}]",meta,"[""https://www.instagram.com/snackhoshiya/?hl=ja""]",meta,"{""primary"": ""sake_bar"", ""alternate"": [""restaurant""]}",meta,meta
08f2e6054e8001800371b39d2b43ecfb,わらやき屋名古屋,foursquare,"[""+815034637241""]",meta,"[{""freeform"": ""\u611b\u77e5\u770c\u540d\u53e4\u5c4b\u5e02\u4e2d\u6751\u533a\u540d\u99c5\uff11\u4e01\u76ee\uff11\u2212\uff11"", ""locality"": ""\u540d\u53e4\u5c4b\u5e02\u4e2d\u6751\u533a"", ""postcode"": ""450-6301"", ""country"": ""JP""}]",meta,"[""https://www.dd-holdings.jp/shops/warayakiya/nagoya""]",meta,"{""primary"": ""Dining and Drinking > Bar"", ""alternate"": [""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant""]}",foursquare,meta
08f2e60cc098c1520336932fe4f352e5,からみそラーメンふくろう刈谷店,foursquare,"[""+81566367070""]",meta,"[{""freeform"": ""\u611b\u77e5\u770c\u5208\u8c37\u5e02\u4e95\u30b1\u8c37\u753a\u524d\u7530\uff12\uff16\u2212\uff12"", ""locality"": ""\u5208\u8c37\u5e02"", ""postcode"": ""448-0001"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant"", ""alternate"": []}",foursquare,foursquare
08f2e60d7002352503c3cb71357edbdb,ゲオクラスポ蒲郡店,microsoft,"[""0533663108""]",microsoft,"[{""freeform"": ""\u9e7f\u5cf6\u753a\u6d45\u4e95\u65b0\u75301-26, \u30af\u30e9\u30b9\u30dd\u84b2\u90e1 2F"", ""locality"": ""\u84b2\u90e1\u5e02"", ""postcode"": """", ""region"": ""\u611b\u77e5\u770c"", ""country"": ""JP""}]",microsoft,"[""http://geo-online.co.jp/store/03313/""]",microsoft,"{""primary"": ""Retail > Video Store"", ""alternate"": [""Retail > Computers and Electronics Retail > Video Games Store"", ""Business and Professional Services > Rental Service""]}",foursquare,microsoft
08f2e6101aa2c700036fe621dd9e932c,牛角 萱島店,foursquare,"[""+81728018129""]",meta,"[{""freeform"": ""\u5927\u962a\u5e9c\u5bdd\u5c4b\u5ddd\u5e02\u4e0b\u795e\u7530\u753a\uff11\uff16\u2212\uff11\uff15"", ""locality"": ""\u5bdd\u5c4b\u5ddd\u5e02"", ""postcode"": ""572-0054"", ""country"": ""JP""}]",meta,"[""http://www.gyukaku.ne.jp/index1.html""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > BBQ Joint"", ""alternate"": []}",foursquare,meta
08f2e6104152b2d4036ff2ede18ca76b,やぐら寿し 本店,foursquare,"[""+81665554147""]",meta,"[{""freeform"": ""\u5927\u962a\u5e9c\u5927\u962a\u5e02\u5927\u6b63\u533a\u5e73\u5c3e\uff14\u4e01\u76ee\uff12\uff11\u2212\uff11\uff18"", ""locality"": ""\u5927\u962a\u5e02\u5927\u6b63\u533a"", ""postcode"": ""551-0012"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant"", ""alternate"": [""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Sushi Restaurant""]}",foursquare,foursquare
08f2e61042d24ada03990ad8a9070a17,百十 なんばこめじるし店,foursquare,"[""+81666442937""]",meta,"[{""freeform"": ""\u6d6a\u901f\u533a\u96e3\u6ce2\u4e2d2\u4e01\u76ee10-25"", ""postcode"": ""556-0011"", ""country"": ""JP""}]",meta,"[""http://r.gnavi.co.jp/k195095/""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Monjayaki Restaurant"", ""alternate"": [""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Okonomiyaki Restaurant""]}",foursquare,meta
08f2e610518e82c003d85d6549dfc74b,レアストーンズ,foursquare,"[""+81665323151""]",meta,"[{""freeform"": ""\u5927\u962a\u5e9c\u5927\u962a\u5e02\u897f\u533a\u7acb\u58f2\u5800\uff11\u4e01\u76ee\uff14\u2212\uff19"", ""locality"": ""\u5927\u962a\u5e02\u897f\u533a"", ""postcode"": ""550-0012"", ""country"": ""JP""}]",meta,"[""https://www.rare-stones.com/""]",meta,"{""primary"": ""Retail > Fashion Retail > Jewelry Store"", ""alternate"": []}",foursquare,meta
08f2e610552c258d030ff9e70f06fa32,カメラのナニワ 心斎橋プリント工房,microsoft,"[""0662814116""]",microsoft,"[{""freeform"": ""\u5927\u962a\u5e02\u4e2d\u592e\u533a, \u5fc3\u658e\u6a4b\u7b4b1\u4e01\u76ee3-12 2\u53f7\u99281\u968e"", ""postcode"": ""\u3012542-8678"", ""region"": ""\u5927\u962a\u5e9c"", ""country"": ""JP""}]",microsoft,"[""https://www.cameranonaniwa.co.jp/store/shinsaibashi-print/""]",microsoft,"{""primary"": ""photography_store_and_services"", ""alternate"": [""retail""]}",microsoft,microsoft
08f2e610de02b680037d2b6832930888,粟生団地バス停,foursquare,[null],microsoft,"[{""freeform"": ""\u7c9f\u751f\u9593\u8c37\u897f2\u4e01\u76ee9\u4ed8\u8fd1"", ""postcode"": ""562-0023"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Travel and Transportation > Transport Hub > Bus Stop"", ""alternate"": []}",foursquare,microsoft
08f2e610f108a700030602a2193e8013,みなみせんりおか遊育園,foursquare,"[""+81663172466""]",meta,"[{""freeform"": ""\u5927\u962a\u5e9c\u6442\u6d25\u5e02\u5357\u5343\u91cc\u4e18\uff14\u2212\uff13\uff15"", ""locality"": ""\u6442\u6d25\u5e02"", ""postcode"": ""566-0021"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Landmarks and Outdoors > Park > Playground"", ""alternate"": []}",foursquare,foursquare
08f2e61201a45609033e25ce75cebc54,和ごころ喜心,foursquare,"[""+81789458300""]",meta,"[{""freeform"": ""\u5175\u5eab\u770c\u795e\u6238\u5e02\u4e2d\u592e\u533a\u82b1\u9688\u753a\uff15\u2212\uff12\uff11"", ""locality"": ""\u795e\u6238\u5e02\u4e2d\u592e\u533a"", ""postcode"": ""650-0013"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant"", ""alternate"": []}",foursquare,foursquare
08f2e6127549829b03dc6ac61bfa281c,パパパピッピーズ,foursquare,"[""+818045605963""]",meta,"[{""freeform"": ""\u9808\u78e8\u533a\u884c\u5e78\u753a3-7-24"", ""locality"": ""Kobe-shi"", ""postcode"": ""6540052"", ""region"": ""28"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""desserts"", ""alternate"": [""cafe"", ""tea_room""]}",meta,meta
08f2e61409ac2cc103f2308e4eed641d,玉の湯,foursquare,"[""+10752312985""]",meta,"[{""freeform"": ""\u4e2d\u4eac\u533a\u62bc\u5c0f\u8def\u901a\u5fa1\u5e78\u753a\u897f\u5165\u4e80\u5c4b\u753a401"", ""postcode"": ""604-0941"", ""country"": ""JP""}]",meta,"[""http://kyoto-tamanoyu.com""]",meta,"{""primary"": ""Business and Professional Services > Health and Beauty Service > Bath House"", ""alternate"": [""Sports and Recreation > Sauna""]}",foursquare,meta
08f2e61429028580031a5636435ada53,西野山団地 バス停,foursquare,[null],microsoft,"[{""freeform"": ""\u5c71\u79d1\u533a\u52e7\u4fee\u5bfa\u798f\u5ca1\u753a"", ""postcode"": ""607-8232"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Travel and Transportation > Transport Hub > Bus Stop"", ""alternate"": []}",foursquare,microsoft
08f2e614569a86580306294dc87fd829,京都御所 Kyoto Imperial Palace,meta,"[""+81752111215""]",meta,"[{""freeform"": ""\u4eac\u90fd\u5e02\u4e0a\u4eac\u533a\u4eac\u90fd\u5fa1\u82d13 (3Kyotogyoen, Kamigyo Ward, Kyoto)nn"", ""locality"": ""Kyoto-shi"", ""region"": ""26"", ""country"": ""JP""}]",meta,"[""http://sankan.kunaicho.go.jp""]",meta,"{""primary"": ""palace"", ""alternate"": [""hotel""]}",meta,meta
08f2e6151a723c5103d08e98e7ded4a2,和・菓ふぇ oto,foursquare,"[""+81775657116""]",meta,"[{""freeform"": ""\u6ecb\u8cc0\u770c\u8349\u6d25\u5e02\u91ce\u8def\u6771\uff15\u4e01\u76ee\uff12\uff15\u2212\uff12\uff11"", ""locality"": ""\u8349\u6d25\u5e02"", ""postcode"": ""525-0058"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Cafe, Coffee, and Tea House > Caf\u00e9"", ""alternate"": []}",foursquare,foursquare
08f2e615ae38402e035e9d40fe922a22,児童発達支援・放課後等デイサービス PRIDEぷらす,microsoft,"[""08056128367""]",microsoft,"[{""freeform"": ""\u5b89\u990a\u5bfa8\u4e01\u76ee4-1"", ""locality"": ""\u6817\u6771\u5e02"", ""postcode"": ""\u3012520-3015"", ""region"": ""\u6ecb\u8cc0\u770c"", ""country"": ""JP""}]",microsoft,"[""https://h-navi.jp/support_facility/facilities/161617""]",microsoft,"{""primary"": ""skilled_nursing"", ""alternate"": [""child_care_and_day_care"", ""health_and_medical""]}",microsoft,microsoft
08f2e638f4736c0003576ca335c06937,マキノ病院,foursquare,"[""+81740270099""]",meta,"[{""freeform"": ""\u6ecb\u8cc0\u770c\u9ad8\u5cf6\u5e02\u30de\u30ad\u30ce\u753a\u65b0\u4fdd\uff11\uff10\uff19\uff17"", ""locality"": ""\u9ad8\u5cf6\u5e02"", ""postcode"": ""520-1822"", ""country"": ""JP""}]",meta,"[""http://www.makino-hp.com""]",meta,"{""primary"": ""hospital"", ""alternate"": [""health_and_medical"", ""pharmacy""]}",meta,meta
08f2e644d0cac26b03e6d1add3a59cb8,オリーブの丘 浜松高林店,microsoft,"[""0535435751""]",microsoft,"[{""freeform"": ""\u4e2d\u533a\u9ad8\u67975\u4e01\u76ee8-15"", ""locality"": ""\u6d5c\u677e\u5e02"", ""postcode"": """", ""region"": ""\u9759\u5ca1\u770c"", ""country"": ""JP""}]",microsoft,"[""https://maps.olivenooka.jp/jp/detail/5642.html""]",microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Italian Restaurant"", ""alternate"": [""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Family Restaurant""]}",foursquare,microsoft
08f2e644d470871603aabf3e7951fad7,あさか英会話,microsoft,"[""0534652400""]",microsoft,"[{""freeform"": ""\u4e2d\u533a\u65b0\u6d25\u753a 146-1"", ""locality"": ""\u6d5c\u677e\u5e02"", ""postcode"": """", ""region"": ""\u9759\u5ca1\u770c"", ""country"": ""JP""}]",microsoft,"[""https://e-asakanet.onerank-cms.com/""]",microsoft,"{""primary"": ""Community and Government > Education > Language School"", ""alternate"": []}",foursquare,microsoft
08f2e6693541618a032085e5b29cccd0,東名吉田バス停,foursquare,[null],microsoft,"[{""freeform"": ""\u795e\u62381480"", ""locality"": ""Shimada-shi"", ""region"": ""22"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Travel and Transportation > Transport Hub > Bus Stop"", ""alternate"": []}",foursquare,microsoft
08f2e689b2b60d4003b6dd0f28a909d8,がんこ亭 和気店,foursquare,"[""+81869930280""]",meta,"[{""freeform"": ""\u5ca1\u5c71\u770c\u548c\u6c17\u90e1\u548c\u6c17\u753a\u798f\u5bcc\uff14\uff19\uff17\u2212\uff12"", ""locality"": ""\u548c\u6c17\u90e1\u548c\u6c17\u753a"", ""postcode"": ""709-0442"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant"", ""alternate"": []}",foursquare,foursquare
08f2e69935a16700030fd8f2018a4b94,ベル・カントホール,foursquare,"[""+81845273848""]",meta,"[{""freeform"": ""\u5e83\u5cf6\u770c\u5c3e\u9053\u5e02\u702c\u6238\u7530\u753a\u702c\u6238\u7530\uff15\uff13\uff15\u2212\uff11"", ""locality"": ""\u5c3e\u9053\u5e02"", ""postcode"": ""722-2411"", ""country"": ""JP""}]",meta,"[""http://www.sotozen-navi.com/detail/index_340038.html""]",meta,"{""primary"": ""Arts and Entertainment > Performing Arts Venue > Concert Hall"", ""alternate"": [""Community and Government""]}",foursquare,meta
08f2e69a294c671b036934ef56cd7425,ウォンツ 立町店,microsoft,"[""0822073417""]",microsoft,"[{""freeform"": ""\u4e2d\u533a\u7acb\u753a1-20"", ""locality"": ""\u5e83\u5cf6\u5e02"", ""postcode"": ""\u3012730-0032"", ""region"": ""\u5e83\u5cf6\u770c"", ""country"": ""JP""}]",microsoft,"[""https://shop.tsuruha-g.com/3884""]",microsoft,"{""primary"": ""convenience_store"", ""alternate"": [""drugstore"", ""retail""]}",microsoft,microsoft
08f2e6bb160421800369e3688cfc04a7,いきなりステーキ出雲斐川町店,foursquare,"[""+81853319929""]",meta,"[{""freeform"": ""\u5cf6\u6839\u770c\u51fa\u96f2\u5e02\u6590\u5ddd\u753a\u8358\u539f\uff11\uff10\uff18"", ""locality"": ""\u51fa\u96f2\u5e02"", ""postcode"": ""699-0502"", ""country"": ""JP""}]",meta,"[""http://ikinaristeak.com/home""]",meta,"{""primary"": ""Dining and Drinking > Restaurant > Steakhouse"", ""alternate"": []}",foursquare,meta
08f2e6cba0b345400310a25fb96b017d,サンジョイ 徳島店,foursquare,"[""+81886690015""]",meta,"[{""freeform"": ""\u5fb3\u5cf6\u770c\u5fb3\u5cf6\u5e02\u4e09\u8ed2\u5c4b\u753a\u4e0b\u5206\uff15\uff17"", ""locality"": ""\u5fb3\u5cf6\u5e02"", ""postcode"": ""770-8025"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Retail > Sporting Goods Retail > Fishing Store"", ""alternate"": []}",foursquare,foursquare
08f2e6e080ce50c003e8b295a966034e,豊岡グリーンホテルモーリス,foursquare,"[""+81796235551""]",meta,"[{""freeform"": ""\u5175\u5eab\u770c\u8c4a\u5ca1\u5e02\u5343\u4ee3\u7530\u753a\uff16\u2212\uff13\uff12"", ""locality"": ""\u8c4a\u5ca1\u5e02"", ""postcode"": ""668-0032"", ""country"": ""JP""}]",meta,"[""http://www.hotel-morris.co.jp/toyooka/index.html""]",meta,"{""primary"": ""Travel and Transportation > Lodging > Bed and Breakfast"", ""alternate"": []}",foursquare,meta
08f2e6e2c54a8600034dc5d43222904d,酒肴処 しもむら,foursquare,"[""+81857290554""]",meta,"[{""freeform"": ""\u9ce5\u53d6\u770c\u9ce5\u53d6\u5e02\u5f25\u751f\u753a\uff12\uff17\uff11"", ""locality"": ""\u9ce5\u53d6\u5e02"", ""postcode"": ""680-0832"", ""country"": ""JP""}]",meta,"[""http://www.sake-shimo.com""]",meta,"{""primary"": ""Dining and Drinking > Bar > Sake Bar"", ""alternate"": []}",foursquare,meta
08f2e74958751a8003219681a84e0f4e,六兵衛,foursquare,"[""+81485240089""]",meta,"[{""freeform"": ""\u57fc\u7389\u770c\u718a\u8c37\u5e02\u672b\u5e83\uff13\u4e01\u76ee\uff11\uff12\u2212\uff13"", ""locality"": ""\u718a\u8c37\u5e02"", ""postcode"": ""360-0031"", ""country"": ""JP""}]",meta,[null],microsoft,"{""primary"": ""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant"", ""alternate"": []}",foursquare,foursquare
08f2e74983d968c003394c0f7f37c9ba,ミカモライディングクラブ,foursquare,"[""+81282621151""]",meta,"[{""freeform"": ""\u6803\u6728\u770c\u6803\u6728\u5e02\u85e4\u5ca1\u753a\u7532\uff12\uff16\uff13\uff19"", ""locality"": ""\u6803\u6728\u5e02"", ""country"": ""JP""}]",meta,"[""http://mikamorc.com/""]",meta,"{""primary"": ""Sports and Recreation"", ""alternate"": [""Landmarks and Outdoors > Stable""]}",foursquare,meta
08f2e74a50d2900003b56d9aa022a3b6,かっぱ寿司富岡店,microsoft,"[""+81274702788""]",meta,"[{""freeform"": ""\u7fa4\u99ac\u770c\u5bcc\u5ca1\u5e02\u5bcc\u5ca1\uff12\uff13\uff15\uff11\u2212\uff11"", ""locality"": ""\u5bcc\u5ca1\u5e02"", ""postcode"": ""370-2316"", ""country"": ""JP""}]",meta,"[""https://www.kappasushi.jp""]",meta,"{""primary"": ""sushi_restaurant"", ""alternate"": [""japanese_restaurant"", ""diner""]}",meta,meta
