place_id,source,name,phone,addr,street,city,state,postal,country,categories,website,socials
ce9c9d47-8325-4fbb-9a45-93cea84aa196,omf_neworleans_full.csv,queendom aesthetics natural skin care company,5045477546.0,1125 n rampart st,1125 n rampart st,,,,,"[""skin_care""]","[""http://www.queendomaesthetics.com/""]","[""https://www.facebook.com/1001736689901632""]"
2c529fab-80f0-469a-8b53-4e27e83f51a1,omf_stlouis_full.csv,phillips memorial mbc stl,3145333252.0,4034 lee ave,4034 lee ave,,,,,"[""religious_organization""]",[],"[""https://www.facebook.com/102230399562433""]"
48952d91-aa36-41ce-875e-a75d9752ee10,omf_nashville_full.csv,be bo s salon and boutique,6156459674.0,5407 harding pike,5407 harding pike,,,,,"[""beauty_salon""]","[""http://bebosalonandboutique.com/""]","[""https://www.facebook.com/162929230859320""]"
612a1df2-1953-42ce-8f24-9d9d1cfc3777,omf_philadelphia_full.csv,aker philadelphia shipyard,2158752600.0,2100 kitty hawk ave,2100 kitty hawk ave,,,,,"[""freight_and_cargo_service""]","[""http://www.akerphiladelphia.com""]","[""https://www.facebook.com/155427677829592""]"
4c80051c-fa21-4bfb-8614-011226d0cba6,omf_reno_full.csv,american arborists,7753524241.0,350 holcomb ranch ln ste 115,350 holcomb ranch ln ste 115,,,,,"[""tree_services""]","[""https://www.americanarborists.net""]",[]
000ea5a0-592f-45b7-98cb-6fa12c3e4eb7,omf_tampa_full.csv,canella elementary,8139756941.0,10707nixon rd,10707nixon rd,,,,,"[""elementary_school""]","[""http://cannellapta.weebly.com""]",[]
3b9a1a84-9207-47f6-bb89-a2dedf639319,omf_edmonton_full.csv,hunzas automation,,3210 118 ave nw,3210 118 ave nw,,,,,"[""automation_services""]","[""https://hunzasautomation.com/""]","[""https://www.facebook.com/713905585136990""]"
90bc4e7e-6105-4bfa-9401-3ef8b71faa9a,omf_indianapolis_full.csv,wells fargo private bank,3179771129.0,300 n meridian st ste 1600,300 n meridian st ste 1600,,,,,"[""business""]","[""https://www.wellsfargo.com/the-private-bank/?group=Private_Bank&loc=PB46""]",[]
bc4ff839-df32-4994-921e-cd9e04b1b410,omf_edmonton_full.csv,gilgal child care centre,5874988475.0,4900 93 ave nw,4900 93 ave nw,,,,,"[""day_care_preschool""]","[""https://www.gilgalchildcare.com/""]","[""https://www.facebook.com/100998188012335""]"
20be225e-1b91-4ef9-96d4-2bc0c5a5a6e4,omf_philadelphia_full.csv,easy breezy studio,8484805000.0,1592 kings hwy n,1592 kings hwy n,,,,,"[""waxing""]","[""https://easybreezystudio.glossgenius.com/""]","[""https://www.facebook.com/149775988224838""]"
3e2fbd46-4fd8-41e9-8747-f6ba598c8ed1,omf_indianapolis_full.csv,crump assoc insurance agency inc,3178829600.0,710 executive park dr,710 executive park dr,,,,,"[""insurance_agency""]","[""http://www.crumpassocins.com/""]","[""https://www.facebook.com/114747578606348""]"
8456ac51-e902-4278-bd75-f55915190970,omf_tucson_full.csv,new emily gray junior high school,5207493838.0,11150 e tanque verde rd,11150 e tanque verde rd,,,,,"[""education""]","[""http://www.tanqueverdeschools.org/emilygray.aspx""]",[]
d1feff33-91f3-48c9-b51d-9b71e5cd532e,omf_pittsburgh_full.csv,upmc presbyterian dental center,4126486730.0,3459 fifth avenue 202 south,3459 fifth avenue 202 south,,,,,"[""general_dentistry""]","[""https://www.upmc.com/locations/hospitals/presbyterian/services/dental-services?utm_source=bing&utm_medium=organic&utm_campaign=business-profile&utm_content=dental-swpa-upmc-presbyterian-dental-center""]",[]
c08ac29b-160e-48e6-b740-06d36c8d1bbf,omf_philadelphia_full.csv,monumental baptist church,2157471414.0,4948 locust st,4948 locust st,,,,,"[""church_cathedral""]","[""http://thembc.org/""]","[""https://www.facebook.com/160641328148""]"
69eb1644-0fac-46d7-a6ef-af2efd689216,omf_tampa_full.csv,epicurean theatre at the epicurean hotel,8139998735.0,1207 s howard ave,1207 s howard ave,,,,,"[""restaurant""]","[""http://www.epicureantheatre.com/""]","[""https://www.facebook.com/504681136371561""]"
85f4af9c-db07-4d64-9ed1-119833ea4156,omf_santabarbara_full.csv,paveloff vision center michael paveloff m d,8056824459.0,1532 anacapa st ste 5,1532 anacapa st ste 5,,,,,"[""ophthalmologist""]","[""https://www.paveloffvisioncenter.com/?y_source=1_MTkwNTg5MTctNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",[]
e05dbf2e-01ae-4029-acec-a42237b862c6,omf_edmonton_full.csv,red willow trails,,,,,,,,"[""park""]","[""http://redwillowpark1.placeweb.site""]","[""https://www.facebook.com/190792134405358""]"
81bc67e7-ec95-481d-8246-59c31fb5b9df,omf_philadelphia_full.csv,pennypack trail,,pennypack trail,pennypack trail,,,,,"[""park""]",[],"[""https://www.facebook.com/2292405604320596""]"
0f69c7b9-e24d-49f6-925b-0c4948d568ef,omf_indianapolis_full.csv,sullenberger michael,3173961300.0,555 e county line rd ste 202,555 e county line rd ste 202,,,,,"[""physician_assistant""]","[""https://www.goodmancampbell.com/""]",[]
fb81b30c-e8e2-498a-8595-ecb7ab6f08ab,omf_boise_full.csv,crumbl eagle,2083702638.0,3116 e state st,3116 e state st,,,,,"[""desserts""]","[""https://crumblcookies.com/stores/id/ideagle""]",[]
2e6d0840-d584-4c6e-ae13-221e21c1e6c5,omf_stlouis_full.csv,growe eisen karlen,3147251912.0,7733 forsyth blvd ste 325,7733 forsyth blvd ste 325,,,,,"[""legal_services""]","[""http://gatewaylawyers.com""]","[""https://www.twitter.com/groweeisen|https://www.facebook.com/390250624402256""]"
cbd917f9-c6ab-43f1-926d-ac70778b3e7c,omf_pittsburgh_full.csv,precision auto glass,8002467044.0,2409 saw mill run blvd,2409 saw mill run blvd,,,,,"[""auto_glass_service""]",[],[]
83521709-9fa1-4ca0-96ad-2d6b05d6fb1a,omf_tucson_full.csv,tucsonlist,5202716690.0,5225 e pima st,5225 e pima st,,,,,"[""real_estate""]","[""http://TucsonList.com/""]","[""https://www.facebook.com/545115562511365""]"
8fdf3c97-2af8-4612-9d73-2c2c09967440,omf_pittsburgh_full.csv,jiffy lube,4127823405.0,201 freeport rd,201 freeport rd,,,,,"[""automotive""]","[""https://www.jiffylube.com/locations/pa/aspinwall/1808""]",[]
8cb4b80d-1ea5-4971-8aa4-4022011827ee,omf_edmonton_full.csv,studyfund canada,5878740618.0,6412 28 ave nw,6412 28 ave nw,,,,,"[""financial_service""]","[""http://www.studyfund.ca/""]","[""https://www.facebook.com/141502639040456""]"
aff49ad3-84e8-472b-9bb1-7b63f1d0b6a3,omf_nashville_full.csv,bojangles,6158890003.0,420 donelson pike,420 donelson pike,,,,,"[""chicken_restaurant""]","[""https://www.bojangles.com/""]","[""https://www.facebook.com/1115458971929030""]"
a55496d4-de0c-4a52-a12b-f117087c2071,omf_nashville_full.csv,s k building services,3176355305.0,436 e iris dr,436 e iris dr,,,,,"[""window_washing""]","[""https://skbuildingservices.com/tennessee/nashville/""]",[]
535c8e9e-9eba-4d4e-b124-be3c65f357b9,omf_reno_full.csv,silong kainang pinoy,7756228240.0,2312 oddie blvd,2312 oddie blvd,,,,,"[""filipino_restaurant""]","[""http://filong.com""]","[""https://www.facebook.com/243342572203583""]"
62a31b10-315d-456f-9cd3-bc6c53671cb1,omf_edmonton_full.csv,meraki medical aesthetics,7802780669.0,643 windross cres nw,643 windross cres nw,,,,,"[""medical_spa""]","[""http://www.merakimedicalaesthetics.com/""]","[""https://www.facebook.com/273307333595912""]"
3a174dfc-3102-44fa-9960-42521e9d4a6b,omf_edmonton_full.csv,rbc royal bank atm,8007692511.0,10240 kingsway avenu,10240 kingsway avenu,,,,,"[""bank_credit_union""]","[""https://maps.rbcroyalbank.com/locator/searchResults.php?l=1BC65F45-6276-4EFF-9ECF-D93F4FAA71C3""]",[]
a69cbf12-9865-4f42-9aa5-6b28c8d0e9a1,omf_philadelphia_full.csv,reading rahks,2153958591.0,225 e city ave,225 e city ave,,,,,"[""community_services_non_profits""]","[""http://www.readingclinicinc.org/""]","[""https://www.facebook.com/310439243071504""]"
6e35ca30-527a-4a08-9ee4-744e254714a9,omf_boise_full.csv,renteria realty group,2088615141.0,1065 s allante pl,1065 s allante pl,,,,,"[""real_estate_agent""]","[""http://www.buyingboise.com/""]","[""https://www.facebook.com/212573505436414""]"
b908ea6a-312f-4fe6-b669-f5c87592ac6d,omf_reno_full.csv,francesca wellness massage,7753913300.0,5250 neil road suite 301b1,5250 neil road suite 301b1,,,,,"[""massage""]","[""https://www.francescawellnessmassage.com/""]",[]
4284db5f-9855-4f4c-bf03-94348b149be2,omf_edmonton_full.csv,acts of beauty boudoir photography,7808512386.0,10312 82 ave nw,10312 82 ave nw,,,,,"[""professional_services""]","[""http://www.actsofbeauty.ca/""]","[""https://www.facebook.com/172824779449285""]"
084c25b0-c963-478a-91b4-95553ba0a13a,omf_stlouis_full.csv,old webster animal hospital,3149682002.0,34 w lockwood ave,34 w lockwood ave,,,,,"[""veterinarian""]","[""http://explorewebstergroves.com/2-uncategorised/16-old-webster""]","[""https://www.facebook.com/161611503863724""]"
09d5c40d-351e-4aa3-b0b0-639006679eca,omf_tampa_full.csv,family boating centers,8138841395.0,7806 anderson rd,7806 anderson rd,,,,,"[""car_dealer""]","[""http://www.familyboatingcenters.com""]",[]
06536f21-d0f2-4ede-8461-ea4959713b00,omf_stlouis_full.csv,the exchange network,,3443 watson rd,3443 watson rd,,,,,"[""atms""]","[""https://www.theexchangenetwork.ca""]",[]
3136b0e9-ac27-4493-bc9d-9e4184d0a2db,omf_stlouis_full.csv,midvale industries,8003410043.0,6310 knox industrial dr,6310 knox industrial dr,,,,,"[""industrial_equipment""]","[""http://www.midvaleindustries.com/""]","[""https://www.facebook.com/224952911267218""]"
a0d0dbbe-4e2c-49d3-89fc-87d22515d7fc,omf_edmonton_full.csv,city glass and supply,7804773521.0,9100 yellowhead trl nw,9100 yellowhead trl nw,,,,,"[""glass_and_mirror_sales_service""]","[""https://cityglassltd.com/""]","[""https://www.facebook.com/804426166431085""]"
f0a37bac-e4c8-45fa-a1ac-a1f2de23f39a,omf_neworleans_full.csv,kenilworth gym,5046820971.0,2214 bobolink dr,2214 bobolink dr,,,,,"[""gym""]",[],"[""https://www.facebook.com/567393626744448""]"
f35769ee-18a6-4089-a3e1-4bbc4678cbac,omf_neworleans_full.csv,riverbend physical therapy,5046036044.0,2529 jena street 1st floor unit 100,2529 jena street 1st floor unit 100,,,,,"[""hospital""]","[""https://riverbendphysicaltherapy.com/physical-therapy-clinic/physical-therapy-new-orleans-la/""]",[]
9111b303-4369-40e9-a172-c6c22de23a56,omf_philadelphia_full.csv,thomas d regan md schweiger dermatology group,8443376362.0,822 pine st ste 2a,822 pine st ste 2a,,,,,"[""doctor""]","[""https://www.schweigerderm.com/providers/thomas-d-regan-m-d/""]","[""https://www.twitter.com/schweigerderm""]"
5f3653d5-5938-49c2-bd4e-aa603b221e8a,omf_nashville_full.csv,frankie pierce park,6158628400.0,130 josephine holloway ave,130 josephine holloway ave,,,,,"[""park""]",[],"[""https://www.facebook.com/110951677390215""]"
f74e98b9-64e4-4390-919f-c3a396061d40,omf_philadelphia_full.csv,christine chodkowski,2672376906.0,4 e montgomery ave,4 e montgomery ave,,,,,"[""real_estate_agent""]","[""http://www.movetomainlinepa.com/""]","[""https://www.facebook.com/104907384932823""]"
f9415043-8f6e-4db0-a8c7-64399d149e04,omf_pittsburgh_full.csv,cruise planners tidewavetravel com,7249874912.0,5831 forward ave,5831 forward ave,,,,,"[""travel_services""]","[""https://www.tidewavetravel.com/""]","[""https://www.facebook.com/177461182110515""]"
c91ad45b-5cc9-4eb8-8e11-01570d129767,omf_indianapolis_full.csv,playground productions studio,3176787529.0,5529 bonna ave,5529 bonna ave,,,,,"[""music_production""]","[""http://playgroundindy.com/""]","[""https://www.facebook.com/586145431435102""]"
3f5e9cc3-e954-40d4-a8f7-0621c332bb6a,omf_philadelphia_full.csv,miller truck leasing,8566624262.0,7360 n crescent blvd,7360 n crescent blvd,,,,,"[""school""]","[""http://www.millertransgroup.com/full-service-lease""]","[""https://www.facebook.com/167811176565470""]"
520a0c50-e1f9-41f7-a84c-d17989d7ae95,omf_edmonton_full.csv,action muffler radiator brakes,7804654545.0,6155 99 st nw,6155 99 st nw,,,,,"[""automotive_parts_and_accessories""]","[""http://actionmuffleredmonton.com""]","[""https://www.facebook.com/266440126779333""]"
5db476a8-bdd1-4d7f-a845-bc51a71a499b,omf_stlouis_full.csv,three digital marketing,3142088095.0,4567 w pine blvd,4567 w pine blvd,,,,,"[""marketing_agency""]",[],"[""https://www.facebook.com/108253201543552""]"
0bc70085-13b3-4758-9928-0acfc1d8499d,omf_stlouis_full.csv,st louis screw bolt slsb llc,8002377059.0,2000 access blvd,2000 access blvd,,,,,"[""fastener_supplier""]","[""http://www.slbolt.com/""]",[]
13ddcc7b-0f2e-4b75-a010-53662e01a6ee,omf_reno_full.csv,mei li soothing massage,7752470335.0,1055 w moana ln,1055 w moana ln,,,,,"[""massage_therapy""]","[""https://www.yelp.com/biz/mei-li-soothing-massage-reno""]","[""https://www.facebook.com/105471802436827""]"
08a5aa11-e57f-4e8f-9b80-741668e95734,omf_philadelphia_full.csv,fila s pizza,2155371050.0,6398 castor ave,6398 castor ave,,,,,"[""pizza_restaurant""]","[""http://www.filaspizza.net/""]","[""https://www.facebook.com/342589070002031""]"
c82481e5-aba4-47fb-a7b9-e34e66c43079,omf_philadelphia_full.csv,riverdel medical practice,8564617755.0,302 clay st,302 clay st,,,,,"[""professional_services""]",[],"[""https://www.facebook.com/102664840252591""]"
6fe80461-d750-4d67-a24a-42c9f7f3be86,omf_reno_full.csv,sparks nazarne church,7753584066.0,2200 el rancho dr,2200 el rancho dr,,,,,"[""church_cathedral""]","[""http://www.sparksnaz.org""]","[""https://www.facebook.com/116354508389770""]"
e1cb8c34-1639-494e-bb8f-32f407abc646,omf_philadelphia_full.csv,19th and fairmount,,n 19th st fairmount ave,n 19th st fairmount ave,,,,,"[""hospital""]","[""www.phila.gov/health""]","[""https://www.facebook.com/113396902052448""]"
4cae08c1-8ef6-47f4-9524-a4965696c1ff,omf_tampa_full.csv,susan hunter lifestyle personal coaching for women,8134388313.0,6023 winthrop commerce ave,6023 winthrop commerce ave,,,,,"[""gym""]","[""http://www.susanhunterlifestyle.com/""]","[""https://www.facebook.com/132429407161197""]"
0c29be32-aa02-4b1a-aec7-b902ad9d801d,omf_tampa_full.csv,brian hiatt team,8139243500.0,28100 us highway 19 n suite 301,28100 us highway 19 n suite 301,,,,,"[""installment_loans""]","[""http://www.CCM.com/brian-hiatt""]","[""https://www.facebook.com/222970787823284""]"
35c02b2a-9882-4656-8474-396ad35f17cf,omf_tampa_full.csv,associa gulf coast,8139636400.0,3550 buschwood park dr 150,3550 buschwood park dr 150,,,,,"[""property_management""]",[],[]
ccb8b88a-8aca-40bd-9f89-d7e43fdbd526,omf_indianapolis_full.csv,landmark keystone art cinema,3175668185.0,8702 keystone xing,8702 keystone xing,,,,,"[""cinema""]","[""www.landmarktheatres.com""]","[""https://www.facebook.com/150017181690849""]"
1c42e2c9-2b76-416d-8a6d-366d5a372954,omf_indianapolis_full.csv,minutekey,3172099216.0,10555 e us highway 36,10555 e us highway 36,,,,,"[""key_and_locksmith""]","[""https://www.minutekey.com/""]",[]
8d29269e-83d1-4470-a68b-14cd45ce44eb,omf_nashville_full.csv,downtown nashville,,,,,,,,"[""airport""]",[],"[""https://www.facebook.com/149007411796126""]"
6986f333-905c-44a3-b084-64936faa986d,omf_neworleans_full.csv,jcc metairie west esplanade,5048875158.0,3747 west esplanade ave,3747 west esplanade ave,,,,,"[""gym""]","[""http://www.nojcc.org""]","[""https://www.facebook.com/368034739477""]"
97960c72-6c19-4d90-979a-a2a705741824,omf_tampa_full.csv,planning commission hillsborough county,8132725940.0,601 e john f kennedy blvd,601 e john f kennedy blvd,,,,,"[""public_and_government_association""]","[""https://planhillsborough.org/nondiscrim-plan/""]","[""https://www.facebook.com/108262019758""]"
66cbb381-d992-4b05-bf30-7c85083b2fa3,omf_stlouis_full.csv,shrine of saint joseph,3142319407.0,1220 n 11th st,1220 n 11th st,,,,,"[""catholic_church""]","[""http://www.shrineofstjoseph.org/""]","[""https://www.facebook.com/234402383393655""]"
b46274ff-c736-44e3-884c-0133e6b6dfa5,omf_indianapolis_full.csv,indiana department of health,3172331325.0,2 n meridian st,2 n meridian st,,,,,"[""health_and_medical""]","[""http://www.health.in.gov/""]","[""https://www.facebook.com/391417737575163""]"
774ce31d-1c6f-4ced-b4f4-59fba988fb74,omf_edmonton_full.csv,kreative kustoms,7804160747.0,28 blackfoot road,28 blackfoot road,,,,,"[""gift_shop""]","[""http://www.kreativekustoms.net/""]",[]
56161ff1-52a1-4b0a-a3f0-0c8559af2c85,omf_philadelphia_full.csv,bellagio pizzeria grille,6107891444.0,8445 w chester pike,8445 w chester pike,,,,,"[""pizza_restaurant""]","[""http://macaronigrill.com""]",[]
74bbae9f-8aa7-4ed3-b6ae-b5a350b58d94,omf_philadelphia_full.csv,dino s party center,2154674400.0,900 morris st,900 morris st,,,,,"[""party_supply""]","[""http://www.dinospartycenter.com/""]","[""https://www.facebook.com/103875709706405""]"
5e443952-399e-440c-adf7-00fa00010c2f,omf_edmonton_full.csv,settlement lenders of canada,8662107200.0,10665 jasper ave nw,10665 jasper ave nw,,,,,"[""installment_loans""]","[""https://settlementlenders.com/""]","[""https://www.facebook.com/100463862094368""]"
d9160211-3b1f-441c-8215-578f42d3d046,omf_stlouis_full.csv,phillips 66,3149641556.0,4504 s lindbergh blvd,4504 s lindbergh blvd,,,,,"[""gas_station""]","[""https://www.phillips66gas.com/?utm_source=Bing&utm_medium=local&utm_campaign=bing-local""]",[]
8f3dcc6b-b83c-4719-8c41-58e8c7db3443,omf_edmonton_full.csv,raven truck auto accessories,7804369940.0,9403 51 ave nw,9403 51 ave nw,,,,,"[""transportation""]","[""http://www.raventruckstuff.com/locations/locations""]","[""https://www.facebook.com/127690120731049""]"
d93e8ffb-21c9-497f-8257-6b6008cf67d2,omf_philadelphia_full.csv,prosper juice bar,2156069691.0,1712 bridge st,1712 bridge st,,,,,"[""ice_cream_shop""]","[""http://www.prosperents.com""]",[]
25394ff5-7d59-46c4-acc6-27c1308df179,omf_neworleans_full.csv,d and js learning center,5042406631.0,6234 curran rd,6234 curran rd,,,,,"[""day_care_preschool""]",[],"[""https://www.facebook.com/933123806704937""]"
aab31412-845e-424b-8f1f-f57a7148cf51,omf_nashville_full.csv,christopher todd design,7024739119.0,5133 harding pike,5133 harding pike,,,,,"[""interior_design""]","[""http://CTDesignLV.com/""]","[""https://www.facebook.com/196988563827""]"
1cf54ae3-d9cd-4f95-bb34-91dc01ebaf03,omf_reno_full.csv,soccer city,7759003446.0,299 e plumb lane ste 109,299 e plumb lane ste 109,,,,,"[""soccer_club""]",[],[]
ec30c3b9-444b-49ac-97aa-7a91c3b387a3,omf_indianapolis_full.csv,thomas foster morgan stanley,3178187342.0,800 e 96th st ste 400,800 e 96th st ste 400,,,,,"[""financial_service""]","[""https://advisor.morganstanley.com/thomas.foster?y_source=1_MTA4MjczNzEtNDQwLWxvY2F0aW9uLndlYnNpdGU=""]","[""https://www.twitter.com/tomfosterms""]"
d6f60351-ff1e-4c30-b1bc-de4be1adba01,omf_nashville_full.csv,nashville wraps,8005479727.0,242 molly walton dr,242 molly walton dr,,,,,"[""gift_shop""]","[""https://www.nashvillewraps.com/""]",[]
f2306270-deb5-466b-a6e6-fe7ccdaf1873,omf_boise_full.csv,jonathan bauter dds,2083448363.0,210 w mallard dr ste e,210 w mallard dr ste e,,,,,"[""general_dentistry""]",[],[]
5c0cef5c-279e-410f-a565-b867e5f2811d,omf_tampa_full.csv,kmart shopping center,2167555500.0,1602 w brandon blvd,1602 w brandon blvd,,,,,"[""shopping_center""]","[""http://www.ddr.com/properties/20092""]",[]
31f4416d-4673-4d99-8b72-e747e09fd823,omf_reno_full.csv,salons by jc sparks,7754326432.0,145 disc dr,145 disc dr,,,,,"[""beauty_salon""]","[""https://salonsbyjc.com/location/nevada-sparks/""]","[""https://www.facebook.com/137972999871521""]"
c5c4f2a9-2d08-43f5-a631-f9137dc10c02,omf_neworleans_full.csv,bourbon street gallery,5045223615.0,541 bourbon st,541 bourbon st,,,,,"[""arts_and_entertainment""]","[""http://www.neworleansonline.com/tools/streets/bourbonstreet.html""]","[""https://www.facebook.com/136570466469824""]"
47307758-959d-48ea-8235-c791f1c01283,omf_pittsburgh_full.csv,424 play factory,4122061209.0,424 gold way,424 gold way,,,,,"[""gym""]","[""http://www.424playfactory.com/""]","[""https://www.facebook.com/274903186516781""]"
e5e1af68-9cb5-471b-9b25-ee3d15b2a3d5,omf_edmonton_full.csv,neighborhood bridges,7807582815.0,11456 jasper ave nw,11456 jasper ave nw,,,,,"[""community_services_non_profits""]","[""https://www.neighborhoodbridges.net/""]","[""https://www.facebook.com/139591772754282""]"
bf57afe5-b2f9-4267-b8a5-3906d024f010,omf_pittsburgh_full.csv,love made edible bakery,4129180083.0,4030 clairton blvd,4030 clairton blvd,,,,,"[""bakery""]","[""http://Lovemadeediblebakery.com/""]","[""https://www.facebook.com/501976206847820""]"
dc078958-21f4-4f01-9b3e-a3656555497b,omf_philadelphia_full.csv,mccollum insurance agency,2155089000.0,106 grape st,106 grape st,,,,,"[""insurance_agency""]","[""http://www.mccolluminsuranceagency.com/""]","[""https://www.facebook.com/109683973945""]"
9691c25c-b00e-42bb-8f30-f03dd3d15ce5,omf_nashville_full.csv,fred nance collection,6298004071.0,1511 jefferson st,1511 jefferson st,,,,,"[""clothing_store""]","[""http://fncollection.shop""]",[]
acd9c04c-02e5-4c5f-bfa7-d88c2caff39a,omf_neworleans_full.csv,hyatt french quarter new orleans,5045860800.0,800 iberville st,800 iberville st,,,,,"[""resort""]","[""http://frenchquarter.hyatt.com/en/hotel/home.html""]",[]
8e71b5b4-b3cd-486f-9b2b-48a68012d487,omf_tampa_full.csv,ugarit linguistics,8133735774.0,4809 e busch blvd,4809 e busch blvd,,,,,"[""language_school""]","[""http://www.ugaritlinguistics.com/AboutUs""]","[""https://www.facebook.com/109669923057070""]"
8e6893b3-4f98-41be-aeb3-74c94a2fe981,omf_neworleans_full.csv,southern coating waterproofing,5046820660.0,4024 paris rd,4024 paris rd,,,,,"[""contractor""]","[""https://www.southerncoating-wp.com/""]","[""https://www.facebook.com/101220165380098""]"
d976db4f-d54e-4e44-b942-dd5e1e567ece,omf_indianapolis_full.csv,crooked creek baptist church,3172517804.0,5540 michigan rd,5540 michigan rd,,,,,"[""church_cathedral""]","[""http://crookedcreekbaptistchurch.blogspot.com/""]","[""https://www.facebook.com/123311984359321""]"
7a268781-fb1b-4c01-9629-2b1d3151cd27,omf_philadelphia_full.csv,samana outlet store inc,2155490408.0,5843 n 2nd st,5843 n 2nd st,,,,,"[""discount_store""]",[],"[""https://www.facebook.com/100902996075246""]"
d03eb89b-a8f1-4f49-865a-50dc8b37ada9,omf_tampa_full.csv,marathon gas,8132310320.0,902 e hillsborough ave,902 e hillsborough ave,,,,,"[""gas_station""]","[""http://mymarathonstation.com/StoreHome/105387""]",[]
75af4efc-2c06-4118-b7d0-23cf44b53fa7,omf_philadelphia_full.csv,union temple baptist church,2157394446.0,2610 n howard st,2610 n howard st,,,,,"[""baptist_church""]","[""https://utbc.4pha.com/sitemagic""]","[""https://www.facebook.com/108097872565905""]"
a7ee055f-1df3-44c7-9466-ddf5e50e85d8,omf_edmonton_full.csv,falvo electrical supply ltd,7804668078.0,5838 87a st nw 5838,5838 87a st nw 5838,,,,,"[""retail""]","[""http://www.falvo.com""]",[]
5ea9f35e-5651-40bf-a34e-05788ea78332,omf_boise_full.csv,new hope services,2082589300.0,4696 w overland rd,4696 w overland rd,,,,,"[""home_health_care""]","[""http://hopemanagement.net""]","[""https://www.facebook.com/2312852948960864""]"
dfddc420-e059-49c3-b48a-a7b5abaf6cd5,omf_philadelphia_full.csv,advanced family smiles,2156377474.0,10501 academy rd,10501 academy rd,,,,,"[""dentist""]","[""https://www.afspc.com/philadelphia-dentist-office/""]","[""https://www.facebook.com/472034599562358""]"
cfaa2a2a-e131-4b8e-a8c1-f9813f6865ad,omf_stlouis_full.csv,thomas business enterprise,3143829700.0,910 s florissant rd,910 s florissant rd,,,,,"[""home_health_care""]","[""http://thomasbusinessent.com/""]","[""https://www.facebook.com/1474704742851243""]"
aca590c4-4bbf-4f3b-a8e8-05406f9ffcf1,omf_philadelphia_full.csv,roz group,2155646151.0,1700 sansom st ste 501,1700 sansom st ste 501,,,,,"[""advertising_agency""]","[""http://therozgroup.com""]",[]
9e812133-1348-4ada-ab67-9b7abddddaea,omf_tampa_full.csv,review doctors,8134080132.0,400 n ashley dr ste 2600,400 n ashley dr ste 2600,,,,,"[""advertising_agency""]","[""https://www.wedeletebadreviews.com""]",[]
96ecc8e8-2937-484c-bf77-addc5b5955d7,omf_philadelphia_full.csv,23 a condiminiums,2155611411.0,23 s 23rd st,23 s 23rd st,,,,,"[""landmark_and_historical_building""]","[""http://turchiproperties.com/portfolio/index.html""]","[""https://www.facebook.com/180724675321199""]"
4ccfe02e-f14f-400e-bfb6-0ad940c4f2f5,omf_tucson_full.csv,mian sichuan noodle shop,5202768886.0,4695 n oracle rd,4695 n oracle rd,,,,,"[""noodles_restaurant""]","[""https://miansichuan.com/?fb""]","[""https://www.facebook.com/114227429978615""]"
619c9445-654a-4d2f-8528-695ee01fedb2,omf_stlouis_full.csv,the weisert building penthouse,3149913299.0,1120 s 6th st,1120 s 6th st,,,,,"[""event_planning""]","[""http://www.1120southsixth.com/""]","[""https://www.facebook.com/1592911644363648""]"
c32fbf3e-6b51-436e-b82a-9dac38d6d049,omf_edmonton_full.csv,newcris hair saloon,5875013704.0,15332 37 st nw,15332 37 st nw,,,,,"[""beauty_salon""]","[""http://sainibaljinder65.wixsite.com/website-1""]","[""https://www.facebook.com/100251041739335""]"
4bc4da40-ad09-46df-9c06-2bddc37c1d39,omf_tampa_full.csv,bay rehab center,8139609800.0,14041 n dale mabry hwy,14041 n dale mabry hwy,,,,,"[""chiropractor""]","[""http://www.bfitcenter.com/""]","[""https://www.facebook.com/385898375124184""]"
a3a587c4-eec3-427f-9924-54f7d50e8b80,omf_indianapolis_full.csv,republic services,3179177300.0,4935 robison rd,4935 robison rd,,,,,"[""garbage_collection_service""]","[""http://www.republicservices.com/""]","[""https://www.facebook.com/136607339745295""]"
9bc2809c-dded-45ad-b9ef-e10d8332850e,omf_stlouis_full.csv,wayback burgers,2036493406.0,1790 s florissant rd,1790 s florissant rd,,,,,"[""burger_restaurant""]","[""http://www.waybackburgers.com/?y_source=1_MTAwODY3NzEwNi01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D""]","[""https://www.facebook.com/122095262030007899""]"
bf87ab4f-e81f-4afb-89e2-a0ebd3027cd2,omf_stlouis_full.csv,roc q studio,6362149264.0,4001 chouteau ave,4001 chouteau ave,,,,,"[""beauty_and_spa""]",[],"[""https://www.facebook.com/105000619173551""]"
bd84a1da-363b-4721-86c4-3d0be7672fc2,omf_tampa_full.csv,bar louie,8138741919.0,2223 n west shore blvd ste b 202,2223 n west shore blvd ste b 202,,,,,"[""bar""]",[],[]
bf9a2a4c-0952-46f1-998b-3cdde225e4e9,omf_tampa_full.csv,td bank atm,8887519000.0,6818 n armenia ave,6818 n armenia ave,,,,,"[""atms""]","[""https://www.td.com/us/en/personal-banking/store-locator/""]",[]
0363e632-0a96-4161-8e13-8ebc6490d4e4,omf_tampa_full.csv,studio g salon kim schepers,5736191884.0,2603 w azeele st,2603 w azeele st,,,,,"[""hair_salon""]","[""http://www.vagaro.com/studiog-kim""]",[]
